step,x,y,dx,dy,theta,gimbal,thr,rew
246,0.04192828494308956,-260,0,0,0.004292200367938081,27.82396597106509,0.8882413506507874,-0.49984845620210683
247,0.04343930473872881,-260,0,0,0.004454980895881564,26.721154303119288,0.7734070420265198,-0.49984880486363914
248,0.044291776056645873,-260,0,0,0.0045465248056455534,20.7757377757616,0.5513392090797424,-0.4998480104881765
249,0.04315927301469194,-260,0,0,0.0044216846262380635,-17.533817446662553,0.8851983547210693,-0.499843346107281
250,0.04443348650880507,-260,0,0,0.004558256178164986,17.90968379413511,0.9486476182937622,-0.49984894086715254
251,0.045733386919103974,-260,0,0,0.00469759761317588,18.579304257370328,0.9341153502464294,-0.49984978932066854
252,0.047225045646145825,-259.99999056144134,0.07458293635209243,0.0004719279324600064,0.004857649514855996,20.478038693518656,0.9771103858947754,-0.49985105928224877
253,0.04759817646605917,-260,0,0,0.004894275698097235,-17.511849673988326,0.8760278820991516,-0.4998490981236267
254,0.04734696204474402,-260,0,0,0.0048655170823883095,-5.488985357388084,0.6420730948448181,-0.49984767651431444
255,0.04651785479335642,-260,0,0,0.004773405468016756,-12.443901578694772,0.9128444790840149,-0.4998460123304508
256,0.04476291166162628,-260,0,0,0.004580788090082825,-25.279939445560988,0.9631548523902893,-0.49984308455232707
257,0.04649288689997032,-260,0,0,0.004767004067517468,26.09451275964123,0.9039725065231323,-0.49985111518544306
258,0.0482347187571395,-260,0,0,0.00495432582721485,24.89440478077144,0.9501250982284546,-0.4998522069691429
259,0.04793263929536477,-259.99990651522904,-0.015103973088736294,0.004674238548941108,0.004919341567772866,-4.57931732856609,0.935517430305481,-0.4998476544012015
260,0.04877269077890664,-259.99995252451237,0.04200257417709354,-0.002300464164837831,0.005006419278928835,16.49346980958227,0.9178583025932312,-0.49985077830806174
261,0.051429147631981115,-260,0,0,0.005288893933941119,26.62346488171385,0.930814266204834,-0.4998560899655318
262,0.05320887328759371,-260,0,0,0.005480251040708031,26.766732724724744,0.906996488571167,-0.4998553328696561
263,0.05280317613996825,-260,0,0,0.005434164525116759,-7.1680095828122194,0.7883699536323547,-0.49985071325255354
264,0.05325811667769119,-260,0,0,0.005481458950919734,6.867414323724156,0.8442196249961853,-0.4998527134952393
265,0.05398453191459219,-260,0,0,0.0055582769000704435,11.308481230016861,0.8360984921455383,-0.499853701879447
266,0.053911594929576055,-259.999869678799,-0.0036468492508068555,0.006516060052562398,0.00554790173612002,-1.3480078951358883,0.9412234425544739,-0.4998516687989723
267,0.052453264116541776,-260,0,0,0.005385014454596699,-23.017324792732225,0.8323807120323181,-0.4998486540634578
268,0.05055090941307672,-260,0,0,0.005176285814473577,-28.83571319597285,0.9235168099403381,-0.49984633886229574
269,0.052534110328160084,-260,0,0,0.005389665705506215,27.84736214176907,0.9747214913368225,-0.49985532605895955
270,0.05096793411313524,-260,0,0,0.005217830253077675,-28.960908584463752,0.7571977972984314,-0.4998472669355986
271,0.05275983875567619,-260,0,0,0.005410523163847721,26.76110132082603,0.9130600690841675,-0.4998550818818753
272,0.051438706440265616,-260,0,0,0.005265028524928423,-21.9206661070361,0.8314734101295471,-0.49984804569761476
273,0.0516459553089262,-260,0,0,0.0052873195636081475,27.430187490586466,0.10323462635278702,-0.4998512295435915
274,0.050592710240832686,-260,0,0,0.005171038174297838,-18.397854556748502,0.7859880328178406,-0.4998480627135016
275,0.050013828671132014,-260,0,0,0.005106933050734594,-15.310562089624138,0.5179077386856079,-0.49984865647511917
276,0.0505118674446499,-260,0,0,0.005159214904856763,8.305546438894211,0.772064745426178,-0.49985111570902707
277,0.051779673726463055,-260,0,0,0.00529550723897758,25.837494830746422,0.6670712828636169,-0.49985343265367804
278,0.0512006426836002,-260,0,0,0.005230342395664022,-8.703187465835983,0.9185699820518494,-0.49984938392113615
279,0.04986357179365827,-260,0,0,0.0050829517876741425,-19.977754908972006,0.920110285282135,-0.49984704796027546
280,0.05112503701318344,-260,0,0,0.005217978462054225,18.690520014900645,0.8986376523971558,-0.49985301855280956
281,0.05275533619507013,-260,0,0,0.005393296015109673,26.799338878810374,0.8292548060417175,-0.49985475591000705
282,0.05431277766681036,-260,0,0,0.005560436062523739,23.50288564425825,0.8937530517578125,-0.49985556521106655
283,0.05529820628948449,-260,0,0,0.005666108550021362,22.87842561620974,0.5796055793762207,-0.4998550254475678
284,0.05653401548201577,-260,0,0,0.005798147420347247,18.54975528108205,0.8850076794624329,-0.4998562840053177
285,0.05577013580433561,-259.9999436610182,-0.03819398388400802,0.002816949089223481,0.005712645894931193,-11.18446781708727,0.9398629069328308,-0.4998516477677701
286,0.056631452477630136,-260,0,0,0.0058018907846210345,28.63544583703115,0.7774283289909363,-0.4998557074465646
287,0.055244941677522155,-260,0,0,0.0056490394545133,-21.870844714300905,0.8747854232788086,-0.49985024890697366
288,0.055041273360651545,-260,0,0,0.005625632735256348,-5.904608744783683,0.48507025837898254,-0.499852489702986
289,0.05637347479460023,-260,0,0,0.005767980215894541,18.497024049275694,0.9564854502677917,-0.4998563783463496
290,0.05754482752124953,-260,0,0,0.005892952061411398,17.447253265381004,0.8884928226470947,-0.499856774922448
291,0.05847401256277735,-260,0,0,0.005992332039988993,20.403965378689332,0.6076065897941589,-0.49985686036458005
292,0.05890473643939616,-260,0,0,0.006036597987712584,5.981797562512033,0.9053620100021362,-0.4998561275630693
293,0.05810528746130364,-259.9998355418555,-0.03997244890462579,0.008222907226771499,0.005947058033943591,-11.398410115552776,0.9656278491020203,-0.4998526852759241
294,0.05653890704516054,-259.9997577783228,-0.07831902080715478,0.003888176634257742,0.0057717130225949185,-11.630715115587039,0.9070626497268677,-0.49985028731651976
295,0.054436567760364374,-260,0,0,0.005535902577820727,-8.877210269231918,0.8350086808204651,-0.49984880600059595
296,0.05411968974350816,-259.999867814654,-0.0158439008428105,0.006609267298194704,0.005499033237510268,-4.779459659557636,0.9429444074630737,-0.4998513029462502
297,0.05408955017674823,-260,0,0,0.005491214315925553,4.3436924626801785,0.8173027038574219,-0.499852517537349
298,0.05512529531931816,-260,0,0,0.00560172260731933,16.69406215862994,0.8196839094161987,-0.4998550200519749
299,0.05387057838793024,-260,0,0,0.005463218832101118,-19.5816471389295,0.8804958462715149,-0.49984966973923717
300,0.05250767982499277,-260,0,0,0.005313070003359293,-21.59354869529838,0.8692240118980408,-0.49984861765296484
301,0.05317918397145669,-260,0,0,0.0053848101158027175,17.384403325692446,0.5115359425544739,-0.4998530982212886
302,0.05370696360996488,-260,0,0,0.005440954080546194,14.160624652857138,0.4889083802700043,-0.49985313440443957
303,0.052270797921838454,-260,0,0,0.00528263138425397,-20.647220435109357,0.9564729332923889,-0.4998483258640787
304,0.052694799582097065,-259.99980087146315,0.021200083012930512,0.009956426841642208,0.005326328127674905,5.562608480368235,0.9602346420288086,-0.4998517108134997
305,0.053863981061010646,-259.9995515510765,0.05845907394567912,0.012466019334665245,0.005448682566956859,10.303498151071826,0.9366959929466248,-0.4998535709165578
306,0.053671887891315856,-259.99932494129484,-0.009604658484739417,0.011330489082868546,0.005420829523273248,-19.52789892112178,0.9570834040641785,-0.4998505516696957
307,0.05453966286261284,-259.9995767661994,0.043388748564849054,-0.012591245230292402,0.0055060938874007676,16.76737552833605,0.8350859880447388,-0.49985440968138456
308,0.055930759669555935,-260,0,0,0.005646832469238334,12.448287175492673,0.5480735898017883,-0.49985707113222
309,0.05647190395369823,-260,0,0,0.005703612593720179,9.044691599689997,0.7691695690155029,-0.499854856588746
310,0.055821228451980794,-260,0,0,0.005632136461399779,-27.552170775869595,0.32906320691108704,-0.4998520739556048
311,0.055290618732988774,-259.9997455387224,-0.02653048594960089,0.012723063881189298,0.005571929042587304,-7.552396091201693,0.9754441380500793,-0.4998512278970065
312,0.05503345397326222,-259.99989578100974,-0.012858237986327996,-0.007512114366796524,0.005539296910091886,4.118223771840018,0.8175995349884033,-0.4998525752303918
313,0.05375538780678492,-260,0,0,0.00539386207669346,-18.351622976926947,0.7628375291824341,-0.4998497608443337
314,0.055006362914089134,-260,0,0,0.005528245242349305,25.30900232157747,0.6692737340927124,-0.4998553775828324
315,0.05482146449574488,-259.99993965753794,-0.009244920917212502,0.0030171231045337437,0.005505761324239387,-2.9708546297406793,0.9235866665840149,-0.4998522120368186
316,0.05573595206231412,-260,0,0,0.005600517501822112,16.309453547645894,0.888762891292572,-0.4998552726753077
317,0.055460321073945884,-259.9997951014617,-0.013781549418411537,0.01024492691455538,0.005568056697687426,-4.13611672097288,0.9580450654029846,-0.499851990104722
318,0.05599890724240527,-260,0,0,0.005622703463138264,19.68684838989521,0.5504100322723389,-0.4998549712284269
319,0.05572016352800627,-260,0,0,0.0055900340524603406,-4.4052883213181255,0.9053103923797607,-0.49985275584631617
320,0.055110680894104945,-260,0,0,0.005521570198273843,-9.675845981464274,0.8669970035552979,-0.49985172063489014
321,0.054429066437106925,-260,0,0,0.005445317777836895,-10.85209993973821,0.861975908279419,-0.49985115840710886
322,0.0557174484925103,-260,0,0,0.0055834327425463275,21.959861448131946,0.7860145568847656,-0.4998558884330004
323,0.05534406690373767,-260,0,0,0.005540830549859948,-6.66706056014277,0.7808918952941895,-0.4998523359487807
324,0.05578225559816891,-260,0,0,0.0055862319863181,6.502955574307363,0.8530632853507996,-0.49985422778589905
325,0.057461695840395226,-260,0,0,0.0057668223253137295,28.247477664480712,0.8119334578514099,-0.4998577401210744
326,0.058125535563954195,-260,0,0,0.005837897619128609,21.328875494371573,0.41579970717430115,-0.49985611598725893
327,0.05926172615667067,-260,0,0,0.005959783478818166,24.528740828406946,0.6246909499168396,-0.49985775740354915
328,0.059441294996065354,-260,0,0,0.005978125271508474,5.346481165241905,0.4188244044780731,-0.49985595427219465
329,0.05900476317227965,-259.9999126902463,-0.021826591189285264,0.004365487685957428,0.005928090349825728,-6.546694306201265,0.9336819052696228,-0.4998541933386385
330,0.05932055743447167,-260,0,0,0.005958226767726073,16.86584093151909,0.5878786444664001,-0.4998563273059077
331,0.06011732011494734,-259.9997060029001,0.03983813402378334,0.014699854995058327,0.006042057412199533,10.344854122551178,0.9931158423423767,-0.49985672417173754
332,0.0607344487939859,-260,0,0,0.006104843190182008,-4.757297436162438,0.5397959351539612,-0.4998582103530562
333,0.0595973253158019,-260,0,0,0.0059787441775741475,-16.784442454202527,0.928866982460022,-0.4998534165658527
334,0.060141567968305255,-259.9999884739464,0.02721213262516773,0.0005763026785197003,0.006035313969584878,7.522415586619665,0.9191151857376099,-0.4998570785676646
335,0.06043958801561314,-260,0,0,0.0060638770458402306,-7.670692603020184,0.44628044962882996,-0.4998568263837305
336,0.06019262724806909,-260,0,0,0.006035502130775979,-6.362870863504519,0.5445550680160522,-0.49985556193261116
337,0.06190365627237754,-260,0,0,0.006219229505169555,27.033103722237016,0.8597184419631958,-0.49986052712395745
338,0.06393619664453203,-260,0,0,0.006437542243845602,28.3171123363338,0.9787543416023254,-0.49986241651556995
339,0.06531384643052995,-260,0,0,0.0065847360637533905,20.864892932544056,0.8788370490074158,-0.49986195152245433
340,0.0666256808819526,-260,0,0,0.00672545053995263,27.04790545733664,0.6580104827880859,-0.4998626243234503
341,0.06520199721468194,-260,0,0,0.006567985427522205,-20.830736230948496,0.9415413737297058,-0.49985628026844814
342,0.06470632039732083,-260,0,0,0.006512425529872879,-12.07931754033883,0.5645147562026978,-0.4998578323281674
343,0.06517043826535537,-260,0,0,0.006561058831793659,10.020297801623686,0.5942748785018921,-0.4998600365192463
344,0.06375541740335504,-260,0,0,0.006405284034080938,-26.673362184911408,0.7377674579620361,-0.4998554105377134
345,0.06587315631663616,-260,0,0,0.00663282360178723,29.750906925729726,0.9748157262802124,-0.49986377467556975
346,0.06418809092458434,-260,0,0,0.0064473115131463005,-26.840338853656935,0.8734415769577026,-0.499855135767852
347,0.06342427960384736,-260,0,0,0.00636212161893178,-14.000923838408003,0.7484959363937378,-0.4998565099003507
348,0.06527531555221992,-260,0,0,0.00656064307571048,25.98704862205807,0.9630419611930847,-0.49986287466724294
349,0.0664152622988636,-260,0,0,0.0066830165852412035,28.47347289543576,0.5455801486968994,-0.49986215151685004
350,0.06562973365281366,-260,0,0,0.006595730434036325,-16.74093963975635,0.6440672278404236,-0.4998578188709976
351,0.06750912560110967,-260,0,0,0.006797517594700179,28.945106846953287,0.8861262202262878,-0.4998643011779093
352,0.06805659836164239,-260,0,0,0.006855029696985282,11.223144882146256,0.6279901266098022,-0.4998619730572374
353,0.06804215154343285,-259.99979568632176,-0.0007223409104774637,0.01021568391234724,0.006850382289301784,-0.5930579345936197,0.9541633129119873,-0.49986022947817876
354,0.06659605672358354,-260,0,0,0.0066876728069471215,-23.29405984723927,0.8493590354919434,-0.49985749892637266
355,0.06486561902716274,-260,0,0,0.006497093142217564,-26.382389479635787,0.9113231897354126,-0.4998554604898887
356,0.06308196788402,-260,0,0,0.006300643888507856,-25.651876729202964,0.9641954302787781,-0.4998542603124635
357,0.061510074835610225,-260,0,0,0.006127449618873494,-24.3584997288603,0.8921704888343811,-0.4998537199333349
358,0.06280764040641658,-260,0,0,0.006265876314464659,18.386440662360737,0.9323502779006958,-0.4998602545262275
359,0.06342451842898403,-260,0,0,0.006332007971358639,24.935284893292238,0.33324235677719116,-0.49985927142548664
360,0.062054609116672335,-260,0,0,0.006180724574092388,-21.397938831019243,0.8808590769767761,-0.49985445781251675
361,0.06101780467937305,-259.9998687698153,-0.051840221864964064,0.006561509234123377,0.006065355588270046,-14.681170113993947,0.9669610857963562,-0.4998540958796045
362,0.0610267554701664,-260,0,0,0.006062007405996365,23.0234332280654,0.6083885431289673,-0.4998568477073393
363,0.05985592590570501,-260,0,0,0.005932429476360302,-18.34359307417833,0.8745178580284119,-0.4998535077284601
364,0.0598327892163029,-260,0,0,0.005927450539279012,-0.6864811721719905,0.8826157450675964,-0.49985578892670857
365,0.05888698491072894,-260,0,0,0.005823159346073935,-21.986456317621226,0.5916173458099365,-0.4998533636214246
366,0.05857418379594458,-260,0,0,0.005786953871246384,-5.4246786531826885,0.8133251667022705,-0.49985443781746486
367,0.05971789222982495,-260,0,0,0.0059099294840477745,28.953660756019044,0.5394604802131653,-0.49985805216171697
368,0.05959700504815649,-260,0,0,0.0058948687579151405,-2.645272879460625,0.6929646134376526,-0.49985544884205674
369,0.05807498619058467,-260,0,0,0.005727660246117292,-28.129985830840717,0.7530767917633057,-0.49985171327314826
370,0.05699150835455534,-259.99998959956724,-0.0541738918014665,0.000520021637939827,0.005607495153983645,-15.708918250380595,0.9423708319664001,-0.4998518948692445
371,0.05544841193988412,-260,0,0,0.005435128420182935,-7.36418134924074,0.8647041916847229,-0.49985008130416897
372,0.054648655408961216,-260,0,0,0.005346690745623989,-17.2745605975282,0.6323015093803406,-0.49985105677425956
373,0.05654107875522851,-260,0,0,0.005550317635961586,28.79134664413839,0.8975869417190552,-0.49985760156482045
374,0.05760568367603086,-260,0,0,0.005664570543865348,24.1488568077897,0.5928699970245361,-0.49985659874387833
375,0.056594485393010166,-260,0,0,0.005553259226552514,-23.553317906870078,0.5913248658180237,-0.49985182707048714
376,0.05610570515342446,-260,0,0,0.0054979300083367625,-7.865434699990722,0.8582438826560974,-0.4998525721868942
377,0.0571512370550177,-260,0,0,0.005610245040687877,25.7537333144462,0.5486817955970764,-0.4998562819309257
378,0.05535388641333004,-260,0,0,0.005412817915077608,-27.274928810403594,0.9144198894500732,-0.4998494940319787
379,0.0553645182502989,-260,0,0,0.005411861696034109,-0.1404582131615244,0.8278700113296509,-0.49985311651635744
380,0.054725345411413946,-260,0,0,0.0053405293642963024,-11.559364076512736,0.7554982900619507,-0.4998514249677368
381,0.05460069841184033,-260,0,0,0.005324895635030262,-2.286503319099687,0.8315994143486023,-0.4998523775862303
382,0.05533253589568678,-259.9999804802715,0.03659187419232243,0.0009759864229742257,0.005402122118672138,10.197017557485637,0.9257016181945801,-0.4998544809535278
383,0.05424227976777119,-260,0,0,0.005279134224394256,-25.698913014033206,0.9797097444534302,-0.4998502656262472
384,0.05389657714025407,-260,0,0,0.005239595204363182,-6.020566641352163,0.7998753786087036,-0.49985150371018044
385,0.0536546625394367,-260,0,0,0.0052117500038208016,-5.337334382452166,0.6351425051689148,-0.49985156294515776
386,0.0547886935415919,-260,0,0,0.0053332087133608095,19.87163211254617,0.758111834526062,-0.4998550102203191
387,0.05340463662387627,-260,0,0,0.005180610453523867,-20.10568318585562,0.9417837262153625,-0.4998491253456984
388,0.0517354555990336,-260,0,0,0.004997491826174805,-28.24949332919904,0.8207494616508484,-0.49984753156479544
389,0.053009085716903895,-260,0,0,0.00513433174788114,23.983196004283876,0.7141537070274353,-0.49985419816979915
390,0.05432162363035287,-260,0,0,0.005274876289446392,19.30583699800179,0.9017344117164612,-0.4998550808282656
391,0.05533658350760269,-260,0,0,0.005382947527899293,14.513929666078646,0.9146581292152405,-0.4998551080429093
392,0.05408964524131726,-260,0,0,0.005245377859570373,-19.490686517125514,0.8744990229606628,-0.499849819627551
393,0.05267096818697295,-260,0,0,0.005089333162522862,-23.21517697776772,0.8395722508430481,-0.499848606223518
394,0.050803134339448455,-260,0,0,0.004884393120942163,-27.496648309416873,0.9413559436798096,-0.49984656256635895
395,0.051047729801570685,-260,0,0,0.0049089553961525235,3.411632811980492,0.875277042388916,-0.4998509374090776
396,0.05241301680383246,-260,0,0,0.00505540287675709,20.846893759733163,0.8726181387901306,-0.4998540159772607
397,0.05382932453445987,-260,0,0,0.005207652096340675,25.282857272743996,0.755881667137146,-0.4998549864918577
398,0.055413432569413806,-260,0,0,0.005377738591293076,23.64024445374655,0.8993409276008606,-0.49985629346291893
399,0.05468927295118755,-259.99974145327417,-0.036207980911312714,0.012927336292705349,0.0052966161077115225,-10.120929575643519,0.9787425994873047,-0.4998504598380908
400,0.05599170496891543,-259.99982167618344,0.06512160088639415,-0.004011145463301289,0.0054336068931747795,29.14483828554713,0.9494549036026001,-0.49985606862460463
401,0.059028793636125926,-260,0,0,0.005756905671901588,25.12072045235082,0.9303343296051025,-0.4998617730124699
402,0.060085997680853445,-260,0,0,0.005870281954098422,23.69740445167097,0.5979898571968079,-0.4998581048765599
403,0.06049689919114414,-260,0,0,0.005912907669513984,7.06833082769151,0.7342702746391296,-0.4998570642380141
404,0.05911364869818918,-260,0,0,0.005760735724955379,-25.528120910730777,0.7484443783760071,-0.49985262771986577
405,0.05777640211330221,-260,0,0,0.0056138195231427305,-27.487458238355057,0.6746588349342346,-0.4998518997255715
406,0.05832010485283461,-260,0,0,0.005670909317130875,9.183074994190788,0.7581771016120911,-0.49985599502348943
407,0.05659782008300584,-260,0,0,0.005481662883976631,-26.814028559679386,0.889100968837738,-0.4998504069423442
408,0.05870077644585887,-260,0,0,0.005707952773197537,29.502482692198775,0.9737755656242371,-0.49985934695930073
409,0.060442869157649744,-260,0,0,0.005895214325126814,27.95963842530594,0.8463653326034546,-0.4998596934889629
410,0.059433041866384366,-260,0,0,0.00578329516753351,-16.672129499482164,0.8266128897666931,-0.4998535704190882
411,0.060543958300405556,-260,0,0,0.005901522473722092,15.462336915745944,0.9396023154258728,-0.49985849312471714
412,0.060183266631326525,-260,0,0,0.0058613049670540145,-12.989110580504809,0.379113107919693,-0.4998553287308404
413,0.06148861903526921,-260,0,0,0.006001435452507375,25.868985803214684,0.6804529428482056,-0.4998594612674212
414,0.06240128830659112,-260,0,0,0.006098422658997254,14.996443332923109,0.7940768599510193,-0.4998592355556499
415,0.06263035105384014,-259.99988713169927,0.011453137362451326,0.005643415037275625,0.006120631494913276,2.894763724920076,0.9316189289093018,-0.49985767133803993
416,0.06296978852820012,-259.9997129742962,0.01697187371799915,0.008707870153985654,0.006152178921642535,1.2340326087347442,0.918552577495575,-0.4998578052526738
417,0.06472350156426201,-259.99957822884664,0.08768565180309495,0.00673727247820751,0.0063347800832562525,19.632314919700857,0.9523167610168457,-0.499861654632935
418,0.0653408573919796,-259.9996117574854,0.03086779138587959,-0.0016764319378457645,0.0063913347171404905,-17.178811373747596,0.903918445110321,-0.49986013022641823
419,0.06571818265957723,-259.9995907766633,0.018866263379881024,0.0010490411058481767,0.00641904578200212,-3.815040770115449,0.918143630027771,-0.4998597517571041
420,0.06661484099744003,-260,0,0,0.006502487445241058,27.261511693927083,0.2576846778392792,-0.49986260577074826
421,0.06764117192610729,-260,0,0,0.006612642976623066,27.879202163657816,0.4989074468612671,-0.49986267602842854
422,0.06590898588863471,-260,0,0,0.006421973769114579,-27.04985357085705,0.8879023194313049,-0.49985609679676224
423,0.06746949884925724,-260,0,0,0.006589271561396338,25.526000984337333,0.8221340775489807,-0.4998636391202879
424,0.06835813120992938,-260,0,0,0.006683475406079703,14.826675404787087,0.779531717300415,-0.4998628402806193
425,0.06876386738146889,-259.9999776776612,0.020286808576975658,0.0011161169408998783,0.006724687540320466,5.480873267343499,0.9136165380477905,-0.499862056549622
426,0.06797418906734343,-260,0,0,0.0066335205536198465,-19.61003097846112,0.8351351618766785,-0.4998592928652475
427,0.0695638001320337,-260,0,0,0.006803961237354277,26.48991738316054,0.8090168833732605,-0.4998649815722955
428,0.07110227867178345,-260,0,0,0.006968514737004656,23.293300041425812,0.8809736967086792,-0.4998658227279985
429,0.07002589600333811,-260,0,0,0.0068487009787059185,-16.243413027784378,0.9067651033401489,-0.49985993294942976
430,0.07087650839214751,-259.99992801396104,0.04253061944047011,0.0035993019478255672,0.006938138279514224,11.612027574361091,0.9405766129493713,-0.4998640933173252
431,0.0701814448532118,-260,0,0,0.006856804448006033,-22.682643531548425,0.9373583197593689,-0.49986093494487693
432,0.07096824711855328,-260,0,0,0.006939474969240563,11.386495404088482,0.8862975835800171,-0.49986423718494355
433,0.07207062279061797,-260,0,0,0.007056694039637188,17.673141808470653,0.8171981573104858,-0.49986554432857516
434,0.07102947922359909,-259.9999337136499,-0.05205717835094396,0.0033143175054259665,0.006940517736749371,-15.012769276630149,0.9491738677024841,-0.49986042065139263
435,0.07060608067543953,-260,0,0,0.006889052518594697,10.572453711496369,0.7463765144348145,-0.4998617272692957
436,0.06933750244297751,-260,0,0,0.006749256338428269,-26.09418716826564,0.6725727915763855,-0.49985912642442565
437,0.07084033162214143,-260,0,0,0.006910084042677002,23.869446001114873,0.8410090804100037,-0.4998655907987597
438,0.07011622512213321,-260,0,0,0.006829134504210475,-13.807656878752873,0.7176833152770996,-0.49986069289306256
439,0.07140009155523816,-260,0,0,0.006966282149453579,21.787939656337006,0.78179931640625,-0.4998654961279638
440,0.07321138111235855,-260,0,0,0.007160517241272152,27.860544101242827,0.8793683052062988,-0.49986766169169977
441,0.07263245796155221,-260,0,0,0.0070951052838998255,-10.560516083730326,0.7550822496414185,-0.49986252625906186
442,0.07348100625384567,-260,0,0,0.007184305640410238,11.937023502521386,0.9123309254646301,-0.4998659015488274
443,0.07289875059431779,-260,0,0,0.007118180123576399,-9.41874157616242,0.8547636866569519,-0.4998626828899458
444,0.07132900793918666,-260,0,0,0.006945209240111512,-26.97010400810065,0.8067493438720703,-0.4998597453200343
445,0.07253718177986308,-260,0,0,0.007073838939839787,18.713859934727978,0.8479964137077332,-0.49986604202783014
446,0.07284405010222016,-260,0,0,0.007104559330051878,4.74044420077867,0.7862280011177063,-0.49986442759448035
447,0.07184911727679531,-260,0,0,0.006993870700267709,-16.89006175155002,0.8057554364204407,-0.4998612138802475
448,0.07161532158581925,-259.9997780911296,-0.011689784548803291,0.011095443520670932,0.006965316694237608,-3.624974127604747,0.9551001191139221,-0.4998619292983793
449,0.07095955453127985,-259.9998486029051,-0.032788352726970435,-0.003525588776467888,0.006888166649078677,-7.019058453950613,0.8409744501113892,-0.49986133786929604
450,0.07210613306319143,-260,0,0,0.007004448755474133,29.129913205106707,0.8402605652809143,-0.49986595730405525
451,0.07274231750401365,-260,0,0,0.007071503650490537,12.808208559336421,0.6395856142044067,-0.4998650238422755
452,0.07418316387675379,-260,0,0,0.007225279341773112,21.42646063745968,0.8900541067123413,-0.4998675167228443
453,0.07260341043515472,-260,0,0,0.007050901675274045,-24.705856630472702,0.8821012377738953,-0.49986050678596855
454,0.07295031441915872,-259.9999552964669,0.01734519920020008,0.0022351766544158663,0.007085547100197302,4.586142748239906,0.9160557985305786,-0.4998644391695615
455,0.074027928765368,-260,0,0,0.007197008950566275,11.936885039264052,0.7851409316062927,-0.4998667844723618
456,0.07336681108309763,-260,0,0,0.007123947248626059,-23.117582930402907,0.39338961243629456,-0.49986281219005035
457,0.0716551021539505,-260,0,0,0.006935259326128217,-26.364768035652748,0.8981707096099854,-0.4998596613543807
458,0.07336413073698532,-260,0,0,0.0071184322843538764,26.83231208336378,0.8577780723571777,-0.49986755083893786
459,0.0752226547126754,-260,0,0,0.00731785670494248,29.5631188305301,0.8543351292610168,-0.49986898951687364
460,0.07426001908602384,-260,0,0,0.007210192389904922,-14.373239355841786,0.9166691303253174,-0.4998627568881173
461,0.07410298570897786,-260,0,0,0.007190409936682851,-3.0008797247465098,0.7986178994178772,-0.49986427179637105
462,0.07355803110987007,-259.99986540419155,-0.02724772995538979,0.006729790422837864,0.007128030121231324,-8.051426207569975,0.9412059187889099,-0.49986275934671864
463,0.07450728373819242,-260,0,0,0.0072254183201422946,23.846823213951083,0.8350862264633179,-0.49986700148431146
464,0.07413013430591306,-260,0,0,0.007182072898611961,-7.532995030807477,0.6986642479896545,-0.49986384821236224
465,0.07539683218205112,-260,0,0,0.007317075603209556,20.286812600967185,0.822734534740448,-0.4998679126742917
466,0.07585146386275318,-260,0,0,0.00736473116293172,11.333037308807011,0.5123978853225708,-0.4998665673326485
467,0.07578195497170824,-260,0,0,0.00735432570938333,-1.5384671866385822,0.8188549280166626,-0.49986547642701556
468,0.07767496054880087,-260,0,0,0.007557144061512826,27.58076422389306,0.9254685640335083,-0.49987056229372073
469,0.07673223200842438,-260,0,0,0.007451922384582343,-15.88320781372681,0.812228262424469,-0.49986431272050436
470,0.0778817827258141,-260,0,0,0.0075746433652464215,22.785702865897015,0.6693925857543945,-0.4998692022127391
471,0.07829497030554203,-260,0,0,0.0076164870461429635,5.934891970599186,0.8548433184623718,-0.4998679828639931
472,0.07668682426728982,-260,0,0,0.007438700821151572,-23.858185240395787,0.9284353852272034,-0.49986295404036146
473,0.0755186180269471,-260,0,0,0.00731000521706853,-28.399162064500707,0.5715316534042358,-0.49986311754795343
474,0.07659585004395394,-260,0,0,0.007424276231103693,16.784112007080722,0.8357865810394287,-0.49986826900884146
475,0.07839060886603748,-260,0,0,0.007616151084684623,24.508432581584366,0.9768546223640442,-0.4998708046545976
476,0.07754325030431466,-260,0,0,0.007521316604933804,-14.618126919037348,0.7935537695884705,-0.4998650007973239
477,0.07704237550732716,-260,0,0,0.007463824201852604,-8.010996362576744,0.8711559176445007,-0.4998653866157057
478,0.07555353162855583,-260,0,0,0.0072990347803853495,-22.111620710420635,0.9244292974472046,-0.4998624976825071
479,0.07573153759673111,-260,0,0,0.007316230682317918,3.3499169090458514,0.6213724613189697,-0.49986594053961564
480,0.07706354470546414,-260,0,0,0.00745805545987953,19.706811292961863,0.8880183100700378,-0.4998690653610007
481,0.07575179005975764,-260,0,0,0.00731320919674849,-24.92324417561554,0.7256974577903748,-0.49986297343767333
482,0.07619768147553785,-260,0,0,0.007359308876391886,8.177499786020581,0.6842319965362549,-0.4998667621610046
483,0.07566818519953047,-260,0,0,0.007299425765659648,-10.605409356954599,0.6868966817855835,-0.49986448668595396
484,0.07386730249903536,-260,0,0,0.0071011389031137555,-28.898401956889092,0.8661642074584961,-0.4998608395717663
485,0.07589541925332145,-260,0,0,0.0073187753353443795,29.634018805528317,0.9290989637374878,-0.49986974125727973
486,0.07467351538908795,-259.9998719035584,-0.06109519321167538,0.006404822079745314,0.007182797919168858,-17.183115714215333,0.9715170860290527,-0.49986210891972843
